"","ShipName","ShipAddress","ShipCity","ShipPostalCode","ShipCountry","CustomerID","CustomerName","Address","City","Country","Salesperson","OrderID","OrderDate","RequiredDate","ShipperName","ProductID","ProductName","UnitPrice","Quantity","Discount","ExtendedPrice","Freight","total_sales"
"427","Ottilies Käseladen","Mehrheimerstr. 369","Köln","50739","Germany","OTTIK","Ottilies Käseladen","Mehrheimerstr. 369","Köln","Germany","Andrew Fuller",10407,1997-01-07,1997-02-04,"United Package",69,"Gudbrandsdalsost",28.8,15,0,432,91.48,432
"428","Ottilies Käseladen","Mehrheimerstr. 369","Köln","50739","Germany","OTTIK","Ottilies Käseladen","Mehrheimerstr. 369","Köln","Germany","Andrew Fuller",10407,1997-01-07,1997-02-04,"United Package",71,"Flotemysost",17.2,15,0,258,91.48,258
"429","Folies gourmandes","184, chaussée de Tournai","Lille","59000","France","FOLIG","Folies gourmandes","184, chaussée de Tournai","Lille","France","Laura Callahan",10408,1997-01-08,1997-02-05,"Speedy Express",37,"Gravad lax",20.8,10,0,208,11.26,208
"430","Folies gourmandes","184, chaussée de Tournai","Lille","59000","France","FOLIG","Folies gourmandes","184, chaussée de Tournai","Lille","France","Laura Callahan",10408,1997-01-08,1997-02-05,"Speedy Express",54,"Tourtière",5.9,6,0,35.4,11.26,35.4
"431","Folies gourmandes","184, chaussée de Tournai","Lille","59000","France","FOLIG","Folies gourmandes","184, chaussée de Tournai","Lille","France","Laura Callahan",10408,1997-01-08,1997-02-05,"Speedy Express",62,"Tarte au sucre",39.4,35,0,1379,11.26,1379
"432","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","1010","Argentina","OCEAN","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","Argentina","Janet Leverling",10409,1997-01-09,1997-02-06,"Speedy Express",14,"Tofu",18.6,12,0,223.2,29.83,223.2
"433","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","1010","Argentina","OCEAN","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","Argentina","Janet Leverling",10409,1997-01-09,1997-02-06,"Speedy Express",21,"Sir Rodney's Scones",8,12,0,96,29.83,96
"434","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Janet Leverling",10410,1997-01-10,1997-02-07,"Federal Shipping",33,"Geitost",2,49,0,98,2.4,98
"435","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Janet Leverling",10410,1997-01-10,1997-02-07,"Federal Shipping",59,"Raclette Courdavault",44,16,0,704,2.4,704
"436","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Anne Dodsworth",10411,1997-01-10,1997-02-07,"Federal Shipping",41,"Jack's New England Clam Chowder",7.7,25,0.200000002980232,154,23.65,192.5
"437","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Anne Dodsworth",10411,1997-01-10,1997-02-07,"Federal Shipping",44,"Gula Malacca",15.5,40,0.200000002980232,496,23.65,620
"438","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Anne Dodsworth",10411,1997-01-10,1997-02-07,"Federal Shipping",59,"Raclette Courdavault",44,9,0.200000002980232,316.8,23.65,396
"439","Wartian Herkku","Torikatu 38","Oulu","90110","Finland","WARTH","Wartian Herkku","Torikatu 38","Oulu","Finland","Laura Callahan",10412,1997-01-13,1997-02-10,"United Package",14,"Tofu",18.6,20,0.100000001490116,334.8,3.77,372
"440","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","31000","France","LAMAI","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","France","Janet Leverling",10413,1997-01-14,1997-02-11,"United Package",1,"Chai",14.4,24,0,345.6,95.66,345.6
"441","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","31000","France","LAMAI","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","France","Janet Leverling",10413,1997-01-14,1997-02-11,"United Package",62,"Tarte au sucre",39.4,40,0,1576,95.66,1576
"442","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","31000","France","LAMAI","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","France","Janet Leverling",10413,1997-01-14,1997-02-11,"United Package",76,"Lakkalikööri",14.4,14,0,201.6,95.66,201.6
"443","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","05442-030","Brazil","FAMIA","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","Brazil","Andrew Fuller",10414,1997-01-14,1997-02-11,"Federal Shipping",19,"Teatime Chocolate Biscuits",7.3,18,0.0500000007450581,124.83,21.48,131.4
"444","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","05442-030","Brazil","FAMIA","Familia Arquibaldo","Rua Orós, 92","Sao Paulo","Brazil","Andrew Fuller",10414,1997-01-14,1997-02-11,"Federal Shipping",33,"Geitost",2,50,0,100,21.48,100
"445","Hungry Coyote Import Store","City Center Plaza 516 Main St.","Elgin","97827","USA","HUNGC","Hungry Coyote Import Store","City Center Plaza 516 Main St.","Elgin","USA","Janet Leverling",10415,1997-01-15,1997-02-12,"Speedy Express",17,"Alice Mutton",31.2,2,0,62.4,0.2,62.4
"446","Hungry Coyote Import Store","City Center Plaza 516 Main St.","Elgin","97827","USA","HUNGC","Hungry Coyote Import Store","City Center Plaza 516 Main St.","Elgin","USA","Janet Leverling",10415,1997-01-15,1997-02-12,"Speedy Express",33,"Geitost",2,20,0,40,0.2,40
"447","Wartian Herkku","Torikatu 38","Oulu","90110","Finland","WARTH","Wartian Herkku","Torikatu 38","Oulu","Finland","Laura Callahan",10416,1997-01-16,1997-02-13,"Federal Shipping",19,"Teatime Chocolate Biscuits",7.3,20,0,146,22.72,146
"448","Wartian Herkku","Torikatu 38","Oulu","90110","Finland","WARTH","Wartian Herkku","Torikatu 38","Oulu","Finland","Laura Callahan",10416,1997-01-16,1997-02-13,"Federal Shipping",53,"Perth Pasties",26.2,10,0,262,22.72,262
"449","Wartian Herkku","Torikatu 38","Oulu","90110","Finland","WARTH","Wartian Herkku","Torikatu 38","Oulu","Finland","Laura Callahan",10416,1997-01-16,1997-02-13,"Federal Shipping",57,"Ravioli Angelo",15.6,20,0,312,22.72,312
"450","Simons bistro","Vinbæltet 34","Kobenhavn","1734","Denmark","SIMOB","Simons bistro","Vinbæltet 34","Kobenhavn","Denmark","Margaret Peacock",10417,1997-01-16,1997-02-13,"Federal Shipping",38,"Côte de Blaye",210.8,50,0,10540,70.29,10540
"451","Simons bistro","Vinbæltet 34","Kobenhavn","1734","Denmark","SIMOB","Simons bistro","Vinbæltet 34","Kobenhavn","Denmark","Margaret Peacock",10417,1997-01-16,1997-02-13,"Federal Shipping",46,"Spegesild",9.6,2,0.25,14.4,70.29,19.2
"452","Simons bistro","Vinbæltet 34","Kobenhavn","1734","Denmark","SIMOB","Simons bistro","Vinbæltet 34","Kobenhavn","Denmark","Margaret Peacock",10417,1997-01-16,1997-02-13,"Federal Shipping",68,"Scottish Longbreads",10,36,0.25,270,70.29,360
"453","Simons bistro","Vinbæltet 34","Kobenhavn","1734","Denmark","SIMOB","Simons bistro","Vinbæltet 34","Kobenhavn","Denmark","Margaret Peacock",10417,1997-01-16,1997-02-13,"Federal Shipping",77,"Original Frankfurter grüne Soße",10.4,35,0,364,70.29,364
"454","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Margaret Peacock",10418,1997-01-17,1997-02-14,"Speedy Express",2,"Chang",15.2,60,0,912,17.55,912
"455","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Margaret Peacock",10418,1997-01-17,1997-02-14,"Speedy Express",47,"Zaanse koeken",7.6,55,0,418,17.55,418
"456","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Margaret Peacock",10418,1997-01-17,1997-02-14,"Speedy Express",61,"Sirop d'érable",22.8,16,0,364.8,17.55,364.8
"457","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Margaret Peacock",10418,1997-01-17,1997-02-14,"Speedy Express",74,"Longlife Tofu",8,15,0,120,17.55,120
"458","Richter Supermarkt","Starenweg 5","Genève","1204","Switzerland","RICSU","Richter Supermarkt","Grenzacherweg 237","Genève","Switzerland","Margaret Peacock",10419,1997-01-20,1997-02-17,"United Package",60,"Camembert Pierrot",27.2,60,0.0500000007450581,1550.4,137.35,1632
"459","Richter Supermarkt","Starenweg 5","Genève","1204","Switzerland","RICSU","Richter Supermarkt","Grenzacherweg 237","Genève","Switzerland","Margaret Peacock",10419,1997-01-20,1997-02-17,"United Package",69,"Gudbrandsdalsost",28.8,20,0.0500000007450581,547.2,137.35,576
"460","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","Brazil","WELLI","Wellington Importadora","Rua do Mercado, 12","Resende","Brazil","Janet Leverling",10420,1997-01-21,1997-02-18,"Speedy Express",9,"Mishi Kobe Niku",77.6,20,0.100000001490116,1396.8,44.12,1552
"461","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","Brazil","WELLI","Wellington Importadora","Rua do Mercado, 12","Resende","Brazil","Janet Leverling",10420,1997-01-21,1997-02-18,"Speedy Express",13,"Konbu",4.8,2,0.100000001490116,8.64,44.12,9.6
"462","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","Brazil","WELLI","Wellington Importadora","Rua do Mercado, 12","Resende","Brazil","Janet Leverling",10420,1997-01-21,1997-02-18,"Speedy Express",70,"Outback Lager",12,8,0.100000001490116,86.4,44.12,96
"463","Wellington Importadora","Rua do Mercado, 12","Resende","08737-363","Brazil","WELLI","Wellington Importadora","Rua do Mercado, 12","Resende","Brazil","Janet Leverling",10420,1997-01-21,1997-02-18,"Speedy Express",73,"Röd Kaviar",12,20,0.100000001490116,216,44.12,240
"464","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","02389-673","Brazil","QUEDE","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","Brazil","Laura Callahan",10421,1997-01-21,1997-03-04,"Speedy Express",19,"Teatime Chocolate Biscuits",7.3,4,0.150000005960464,24.82,99.23,29.2
"465","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","02389-673","Brazil","QUEDE","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","Brazil","Laura Callahan",10421,1997-01-21,1997-03-04,"Speedy Express",26,"Gumbär Gummibärchen",24.9,30,0,747,99.23,747
"466","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","02389-673","Brazil","QUEDE","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","Brazil","Laura Callahan",10421,1997-01-21,1997-03-04,"Speedy Express",53,"Perth Pasties",26.2,15,0.150000005960464,334.05,99.23,393
"467","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","02389-673","Brazil","QUEDE","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","Brazil","Laura Callahan",10421,1997-01-21,1997-03-04,"Speedy Express",77,"Original Frankfurter grüne Soße",10.4,10,0.150000005960464,88.4,99.23,104
"468","Franchi S.p.A.","Via Monte Bianco 34","Torino","10100","Italy","FRANS","Franchi S.p.A.","Via Monte Bianco 34","Torino","Italy","Andrew Fuller",10422,1997-01-22,1997-02-19,"Speedy Express",26,"Gumbär Gummibärchen",24.9,2,0,49.8,3.02,49.8
"469","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","04876-786","Brazil","GOURL","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","Brazil","Michael Suyama",10423,1997-01-23,1997-02-06,"Federal Shipping",31,"Gorgonzola Telino",10,14,0,140,24.5,140
"470","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","04876-786","Brazil","GOURL","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","Brazil","Michael Suyama",10423,1997-01-23,1997-02-06,"Federal Shipping",59,"Raclette Courdavault",44,20,0,880,24.5,880
"471","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","Canada","MEREP","Mère Paillarde","43 rue St. Laurent","Montréal","Canada","Robert King",10424,1997-01-23,1997-02-20,"United Package",35,"Steeleye Stout",14.4,60,0.200000002980232,691.2,370.61,864
"472","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","Canada","MEREP","Mère Paillarde","43 rue St. Laurent","Montréal","Canada","Robert King",10424,1997-01-23,1997-02-20,"United Package",38,"Côte de Blaye",210.8,49,0.200000002980232,8263.36,370.61,10329.2
"473","Mère Paillarde","43 rue St. Laurent","Montréal","H1J 1C3","Canada","MEREP","Mère Paillarde","43 rue St. Laurent","Montréal","Canada","Robert King",10424,1997-01-23,1997-02-20,"United Package",68,"Scottish Longbreads",10,30,0.200000002980232,240,370.61,300
"474","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","31000","France","LAMAI","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","France","Michael Suyama",10425,1997-01-24,1997-02-21,"United Package",55,"Pâté chinois",19.2,10,0.25,144,7.93,192
"475","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","31000","France","LAMAI","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","France","Michael Suyama",10425,1997-01-24,1997-02-21,"United Package",76,"Lakkalikööri",14.4,20,0.25,216,7.93,288
"476","Galería del gastronómo","Rambla de Cataluña, 23","Barcelona","8022","Spain","GALED","Galería del gastrónomo","Rambla de Cataluña, 23","Barcelona","Spain","Margaret Peacock",10426,1997-01-27,1997-02-24,"Speedy Express",56,"Gnocchi di nonna Alice",30.4,5,0,152,18.69,152
"477","Galería del gastronómo","Rambla de Cataluña, 23","Barcelona","8022","Spain","GALED","Galería del gastrónomo","Rambla de Cataluña, 23","Barcelona","Spain","Margaret Peacock",10426,1997-01-27,1997-02-24,"Speedy Express",64,"Wimmers gute Semmelknödel",26.6,7,0,186.2,18.69,186.2
"478","Piccolo und mehr","Geislweg 14","Salzburg","5020","Austria","PICCO","Piccolo und mehr","Geislweg 14","Salzburg","Austria","Margaret Peacock",10427,1997-01-27,1997-02-24,"United Package",14,"Tofu",18.6,35,0,651,31.29,651
"479","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","42100","Italy","REGGC","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","Italy","Robert King",10428,1997-01-28,1997-02-25,"Speedy Express",46,"Spegesild",9.6,20,0,192,11.09,192
"480","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork",NA,"Ireland","HUNGO","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Ireland","Janet Leverling",10429,1997-01-29,1997-03-12,"United Package",50,"Valkoinen suklaa",13,40,0,520,56.63,520
"481","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork",NA,"Ireland","HUNGO","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Ireland","Janet Leverling",10429,1997-01-29,1997-03-12,"United Package",63,"Vegie-spread",35.1,35,0.25,921.37,56.63,1228.5
"482","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Margaret Peacock",10430,1997-01-30,1997-02-13,"Speedy Express",17,"Alice Mutton",31.2,45,0.200000002980232,1123.2,458.78,1404
"483","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Margaret Peacock",10430,1997-01-30,1997-02-13,"Speedy Express",21,"Sir Rodney's Scones",8,50,0,400,458.78,400
"484","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Margaret Peacock",10430,1997-01-30,1997-02-13,"Speedy Express",56,"Gnocchi di nonna Alice",30.4,30,0,912,458.78,912
"485","Ernst Handel","Kirchgasse 6","Graz","8010","Austria","ERNSH","Ernst Handel","Kirchgasse 6","Graz","Austria","Margaret Peacock",10430,1997-01-30,1997-02-13,"Speedy Express",59,"Raclette Courdavault",44,70,0.200000002980232,2464,458.78,3080
"486","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Margaret Peacock",10431,1997-01-30,1997-02-13,"United Package",17,"Alice Mutton",31.2,50,0.25,1170,44.17,1560
"487","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Margaret Peacock",10431,1997-01-30,1997-02-13,"United Package",40,"Boston Crab Meat",14.7,50,0.25,551.25,44.17,735
"488","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","T2F 8M4","Canada","BOTTM","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","Canada","Margaret Peacock",10431,1997-01-30,1997-02-13,"United Package",47,"Zaanse koeken",7.6,30,0.25,171,44.17,228
"489","Split Rail Beer & Ale","P.O. Box 555","Lander","82520","USA","SPLIR","Split Rail Beer & Ale","P.O. Box 555","Lander","USA","Janet Leverling",10432,1997-01-31,1997-02-14,"United Package",26,"Gumbär Gummibärchen",24.9,10,0,249,4.34,249
"490","Split Rail Beer & Ale","P.O. Box 555","Lander","82520","USA","SPLIR","Split Rail Beer & Ale","P.O. Box 555","Lander","USA","Janet Leverling",10432,1997-01-31,1997-02-14,"United Package",54,"Tourtière",5.9,40,0,236,4.34,236
"491","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa","1756","Portugal","PRINI","Princesa Isabel Vinhos","Estrada da saúde n. 58","Lisboa","Portugal","Janet Leverling",10433,1997-02-03,1997-03-03,"Federal Shipping",56,"Gnocchi di nonna Alice",30.4,28,0,851.2,73.83,851.2
"492","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","Sweden","FOLKO","Folk och fä HB","Åkergatan 24","Bräcke","Sweden","Janet Leverling",10434,1997-02-03,1997-03-03,"United Package",11,"Queso Cabrales",16.8,6,0,100.8,17.92,100.8
"493","Folk och fä HB","Åkergatan 24","Bräcke","S-844 67","Sweden","FOLKO","Folk och fä HB","Åkergatan 24","Bräcke","Sweden","Janet Leverling",10434,1997-02-03,1997-03-03,"United Package",76,"Lakkalikööri",14.4,18,0.150000005960464,220.32,17.92,259.2
"494","Consolidated Holdings","Berkeley Gardens 12  Brewery","London","WX1 6LT","UK","CONSH","Consolidated Holdings","Berkeley Gardens 12  Brewery","London","UK","Laura Callahan",10435,1997-02-04,1997-03-18,"United Package",2,"Chang",15.2,10,0,152,9.21,152
"495","Consolidated Holdings","Berkeley Gardens 12  Brewery","London","WX1 6LT","UK","CONSH","Consolidated Holdings","Berkeley Gardens 12  Brewery","London","UK","Laura Callahan",10435,1997-02-04,1997-03-18,"United Package",22,"Gustaf's Knäckebröd",16.8,12,0,201.6,9.21,201.6
"496","Consolidated Holdings","Berkeley Gardens 12  Brewery","London","WX1 6LT","UK","CONSH","Consolidated Holdings","Berkeley Gardens 12  Brewery","London","UK","Laura Callahan",10435,1997-02-04,1997-03-18,"United Package",72,"Mozzarella di Giovanni",27.8,10,0,278,9.21,278
"497","Blondel père et fils","24, place Kléber","Strasbourg","67000","France","BLONP","Blondesddsl père et fils","24, place Kléber","Strasbourg","France","Janet Leverling",10436,1997-02-05,1997-03-05,"United Package",46,"Spegesild",9.6,5,0,48,156.66,48
"498","Blondel père et fils","24, place Kléber","Strasbourg","67000","France","BLONP","Blondesddsl père et fils","24, place Kléber","Strasbourg","France","Janet Leverling",10436,1997-02-05,1997-03-05,"United Package",56,"Gnocchi di nonna Alice",30.4,40,0.100000001490116,1094.4,156.66,1216
"499","Blondel père et fils","24, place Kléber","Strasbourg","67000","France","BLONP","Blondesddsl père et fils","24, place Kléber","Strasbourg","France","Janet Leverling",10436,1997-02-05,1997-03-05,"United Package",64,"Wimmers gute Semmelknödel",26.6,30,0.100000001490116,718.2,156.66,798
"500","Blondel père et fils","24, place Kléber","Strasbourg","67000","France","BLONP","Blondesddsl père et fils","24, place Kléber","Strasbourg","France","Janet Leverling",10436,1997-02-05,1997-03-05,"United Package",75,"Rhönbräu Klosterbier",6.2,24,0.100000001490116,133.92,156.66,148.8
"501","Wartian Herkku","Torikatu 38","Oulu","90110","Finland","WARTH","Wartian Herkku","Torikatu 38","Oulu","Finland","Laura Callahan",10437,1997-02-05,1997-03-05,"Speedy Express",53,"Perth Pasties",26.2,15,0,393,19.97,393
"502","Toms Spezialitäten","Luisenstr. 48","Münster","44087","Germany","TOMSP","Toms Spezialitäten","Luisenstr. 48","Münster","Germany","Janet Leverling",10438,1997-02-06,1997-03-06,"United Package",19,"Teatime Chocolate Biscuits",7.3,15,0.200000002980232,87.6,8.24,109.5
"503","Toms Spezialitäten","Luisenstr. 48","Münster","44087","Germany","TOMSP","Toms Spezialitäten","Luisenstr. 48","Münster","Germany","Janet Leverling",10438,1997-02-06,1997-03-06,"United Package",34,"Sasquatch Ale",11.2,20,0.200000002980232,179.2,8.24,224
